id,title,year,views,detail_link,thumbnail_url,cast,youtube_id,description
1610,Yabede New,2023,44,https://yageru.com/info.php?pID=1610&movNM=Yabede New,https://yageru.com/images/yt_movies/low_res/m1610.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Kokeb Birhane"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",EUn6j668A9Q,N/A
1609,Sakilign,2023,38,https://yageru.com/info.php?pID=1609&movNM=Sakilign,https://yageru.com/images/yt_movies/low_res/m1609.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Mekdelawit Deres"", ""profile_image"": ""https://yageru.com/images/artists/a390.jpg""}]",bNRvdmet1Ss,N/A
1608,Higawi Leboch,2023,67,https://yageru.com/info.php?pID=1608&movNM=Higawi Leboch,https://yageru.com/images/yt_movies/hi_res/m1608.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Danayit Daniel"", ""profile_image"": ""https://yageru.com/images/artists/a391.jpg""}]",FEIemRE8lYE,N/A
1607,YeBada Lij,2023,30,https://yageru.com/info.php?pID=1607&movNM=YeBada Lij,https://yageru.com/images/yt_movies/hi_res/m1607.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}]",rGlb0ljcbj0,N/A
1606,KeKamera Jerba (Behind the Camera),2023,36,https://yageru.com/info.php?pID=1606&movNM=KeKamera Jerba (Behind the Camera),https://yageru.com/images/yt_movies/hi_res/m1606.jpg,[],Ld3mNj1NVgE,N/A
1605,Tinant Weyis Nege,2023,40,https://yageru.com/info.php?pID=1605&movNM=Tinant Weyis Nege,https://yageru.com/images/yt_movies/hi_res/m1605.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Tewodros Tadesse"", ""profile_image"": ""https://yageru.com/images/artists/a422.jpg""}]",W6bGLZiNB4k,N/A
1604,Yedelala Neger,2023,58,https://yageru.com/info.php?pID=1604&movNM=Yedelala Neger,https://yageru.com/images/yt_movies/low_res/m1604.jpg,"[{""name"": ""Yasin Kasim"", ""profile_image"": ""https://yageru.com/images/artists/a383.jpg""}, {""name"": ""Sintayehu Arega"", ""profile_image"": ""https://yageru.com/images/artists/a314.jpg""}, {""name"": ""Mahider Getu"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",Gw5Rc53Tv6Q,N/A
1603,Tir 9,2023,59,https://yageru.com/info.php?pID=1603&movNM=Tir 9,https://yageru.com/images/yt_movies/hi_res/m1603.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Natay Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a77.jpg""}, {""name"": ""Amira Denbel"", ""profile_image"": ""https://yageru.com/images/artists/a406.jpg""}]",jb1ZlcdYZZ8,N/A
1602,Yebeku...Enku,2023,40,https://yageru.com/info.php?pID=1602&movNM=Yebeku...Enku,https://yageru.com/images/yt_movies/low_res/m1602.jpg,"[{""name"": ""Feleke Kassa"", ""profile_image"": ""https://yageru.com/images/artists/a243.jpg""}]",xv8KnaRy1i0,N/A
1601,Chekuayu,2023,75,https://yageru.com/info.php?pID=1601&movNM=Chekuayu,https://yageru.com/images/yt_movies/hi_res/m1601.jpg,"[{""name"": ""Danayit Daniel"", ""profile_image"": ""https://yageru.com/images/artists/a391.jpg""}, {""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Mistre France"", ""profile_image"": ""https://yageru.com/images/artists/a418.jpg""}]",DGyeVPxpjEk,N/A
1600,Yet Alesh,2023,107,https://yageru.com/info.php?pID=1600&movNM=Yet Alesh,https://yageru.com/images/yt_movies/hi_res/m1600.jpg,"[{""name"": ""Zinabu Gebresilase"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",CAUJxdPxc3E,N/A
1599,YeRas Fird,2023,64,https://yageru.com/info.php?pID=1599&movNM=YeRas Fird,https://yageru.com/images/yt_movies/hi_res/m1599.jpg,"[{""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}, {""name"": ""Mihret Belete"", ""profile_image"": ""https://yageru.com/images/artists/a371.jpg""}]",N/A,N/A
1598,Abush,2023,88,https://yageru.com/info.php?pID=1598&movNM=Abush,https://yageru.com/images/yt_movies/hi_res/m1598.jpg,"[{""name"": ""Alemayehu Derese"", ""profile_image"": ""https://yageru.com/images/artists/a201.jpg""}, {""name"": ""Yasin Kasim"", ""profile_image"": ""https://yageru.com/images/artists/a383.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}, {""name"": ""Yisak Abraham"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Hirut Kiros"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",iUeW3EslqZM,N/A
1597,Emayineger,2023,82,https://yageru.com/info.php?pID=1597&movNM=Emayineger,https://yageru.com/images/yt_movies/hi_res/m1597.jpg,"[{""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}]",vod_DaPTKGQ,N/A
1596,Yene Nesh,2023,52,https://yageru.com/info.php?pID=1596&movNM=Yene Nesh,https://yageru.com/images/yt_movies/hi_res/m1596.jpg,"[{""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}]",kvoe6qdNGGw,N/A
1595,Mulu Ken,2023,75,https://yageru.com/info.php?pID=1595&movNM=Mulu Ken,https://yageru.com/images/yt_movies/hi_res/m1595.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Mekdes Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a416.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}]",oe8A7IrD2DY,N/A
1594,Yeset Chin,2023,103,https://yageru.com/info.php?pID=1594&movNM=Yeset Chin,https://yageru.com/images/yt_movies/hi_res/m1594.jpg,"[{""name"": ""Marta Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a137.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Ezana Daniel"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",ddUkk-T8qi4,N/A
1593,Sikas 2,2023,106,https://yageru.com/info.php?pID=1593&movNM=Sikas 2,https://yageru.com/images/yt_movies/hi_res/m1593.jpg,"[{""name"": ""Fikirte Desalegn"", ""profile_image"": ""https://yageru.com/images/artists/a59.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Gebeyanesh Hailemariam"", ""profile_image"": ""https://yageru.com/images/artists/a382.jpg""}, {""name"": ""Henok Alamrew"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Hanna Minwiyelet"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",uBjnngvv_so,N/A
1592,YeLiben,2023,49,https://yageru.com/info.php?pID=1592&movNM=YeLiben,https://yageru.com/images/yt_movies/hi_res/m1592.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Yasin Kasim"", ""profile_image"": ""https://yageru.com/images/artists/a383.jpg""}]",Jly04QgIegY,N/A
1591,Alemenor,2023,108,https://yageru.com/info.php?pID=1591&movNM=Alemenor,https://yageru.com/images/yt_movies/hi_res/m1591.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Getachew Ejigu (Janwar)"", ""profile_image"": ""https://yageru.com/images/artists/a81.jpg""}]",7cK0otH5JrU,N/A
1590,Merew Balager,2023,70,https://yageru.com/info.php?pID=1590&movNM=Merew Balager,https://yageru.com/images/yt_movies/hi_res/m1590.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Mekdelawit Deres"", ""profile_image"": ""https://yageru.com/images/artists/a390.jpg""}, {""name"": ""Mekdes Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a416.jpg""}]",pRNxx81TXn0,N/A
1589,Aychilim,2023,76,https://yageru.com/info.php?pID=1589&movNM=Aychilim,https://yageru.com/images/yt_movies/hi_res/m1589.jpg,"[{""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Dawit Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a372.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",7oHQWfEeFJA,N/A
1588,Fikir Gud Afela,2023,70,https://yageru.com/info.php?pID=1588&movNM=Fikir Gud Afela,https://yageru.com/images/yt_movies/hi_res/m1588.jpg,"[{""name"": ""Lwam Mamay"", ""profile_image"": ""https://yageru.com/images/artists/a413.jpg""}, {""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}]",KUtiR85GCEM,N/A
1587,Felasfit,2022,75,https://yageru.com/info.php?pID=1587&movNM=Felasfit,https://yageru.com/images/yt_movies/hi_res/m1587.jpg,,,
1586,Yelij Kumar,2023,55,https://yageru.com/info.php?pID=1586&movNM=Yelij Kumar,https://yageru.com/images/yt_movies/hi_res/m1586.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Hiwot Negash"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",jejzNyzaTZo,N/A
1585,Findatawochu,2023,96,https://yageru.com/info.php?pID=1585&movNM=Findatawochu,https://yageru.com/images/yt_movies/hi_res/m1585.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Dereje Haile"", ""profile_image"": ""https://yageru.com/images/artists/a27.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}, {""name"": ""Kokeb Birhane"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Hermela Dagim"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",7R-Y2LglMQs,N/A
1584,YeEdme Leba,2023,83,https://yageru.com/info.php?pID=1584&movNM=YeEdme Leba,https://yageru.com/images/yt_movies/hi_res/m1584.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Sintayehu Arega"", ""profile_image"": ""https://yageru.com/images/artists/a314.jpg""}]",cunKiujggwY,N/A
1583,Min Asdebekegn,2021,72,https://yageru.com/info.php?pID=1583&movNM=Min Asdebekegn,https://yageru.com/images/yt_movies/low_res/m1583.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}, {""name"": ""Rahel Birhanu"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",m3HTTgqs05Y,N/A
1582,Lij Adagn,2023,57,https://yageru.com/info.php?pID=1582&movNM=Lij Adagn,https://yageru.com/images/yt_movies/hi_res/m1582.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Hermela Dagim"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",N/A,N/A
1581,Oromai,2023,67,https://yageru.com/info.php?pID=1581&movNM=Oromai,https://yageru.com/images/yt_movies/hi_res/m1581.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Birhanu Birta"", ""profile_image"": ""https://yageru.com/images/artists/a410.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}]",TslHFAxljtk,N/A
1580,Esey,2022,44,https://yageru.com/info.php?pID=1580&movNM=Esey,https://yageru.com/images/yt_movies/hi_res/m1580.jpg,"[{""name"": ""Hiwot Sitotaw"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Solomon Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a259.jpg""}, {""name"": ""Henok Assefa"", ""profile_image"": ""https://yageru.com/images/artists/a433.jpg""}]",dV5VMxpiBfA,N/A
1579,Tifeligegnalech,2023,89,https://yageru.com/info.php?pID=1579&movNM=Tifeligegnalech,https://yageru.com/images/yt_movies/hi_res/m1579.jpg,"[{""name"": ""Solomon Muhe"", ""profile_image"": ""https://yageru.com/images/artists/a42.jpg""}, {""name"": ""Mulugeta ZeMichael"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Liyuwork Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a472.jpg""}]",GfmQyPU-eAc,N/A
1578,Tigegnalech,2023,29,https://yageru.com/info.php?pID=1578&movNM=Tigegnalech,https://yageru.com/images/yt_movies/low_res/m1578.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}]",65NJqXBql_s,N/A
1577,Doka,2023,202,https://yageru.com/info.php?pID=1577&movNM=Doka,https://yageru.com/images/yt_movies/hi_res/m1577.jpg,"[{""name"": ""Mahder Assefa"", ""profile_image"": ""https://yageru.com/images/artists/a15.jpg""}, {""name"": ""Girum Zenebe"", ""profile_image"": ""https://yageru.com/images/artists/a293.jpg""}, {""name"": ""Diribwork Seifu"", ""profile_image"": ""https://yageru.com/images/artists/a254.jpg""}]",N/A,N/A
1576,Lula,2023,106,https://yageru.com/info.php?pID=1576&movNM=Lula,https://yageru.com/images/yt_movies/hi_res/m1576.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Alemayehu Derese"", ""profile_image"": ""https://yageru.com/images/artists/a201.jpg""}, {""name"": ""Rediet Getahun"", ""profile_image"": ""https://yageru.com/images/artists/a335.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}]",rHE0RqLlufE,N/A
1575,Alekin,2023,108,https://yageru.com/info.php?pID=1575&movNM=Alekin,https://yageru.com/images/yt_movies/hi_res/m1575.jpg,"[{""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Natnael Gashaw"", ""profile_image"": ""https://yageru.com/images/artists/a431.jpg""}]",Qq9_5BVHrro,N/A
1574,Eskitmot,2021,16,https://yageru.com/info.php?pID=1574&movNM=Eskitmot,https://yageru.com/images/yt_movies/hi_res/m1574.jpg,[],b4XYM1L284Y,N/A
1573,Beleam,2022,81,https://yageru.com/info.php?pID=1573&movNM=Beleam,https://yageru.com/images/yt_movies/hi_res/m1573.jpg,"[{""name"": ""Shewaferaw Desalegn"", ""profile_image"": ""https://yageru.com/images/artists/a7.jpg""}, {""name"": ""Gebeyanesh Hailemariam"", ""profile_image"": ""https://yageru.com/images/artists/a382.jpg""}]",43yZ27SdVUw,N/A
1572,Eyanebu Eskista,2021,58,https://yageru.com/info.php?pID=1572&movNM=Eyanebu Eskista,https://yageru.com/images/yt_movies/hi_res/m1572.jpg,"[{""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Mahiteme Haile"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",FmLFcuKPihg,N/A
1571,Yastesaseren,2021,13,https://yageru.com/info.php?pID=1571&movNM=Yastesaseren,https://yageru.com/images/yt_movies/hi_res/m1571.jpg,[],1gPyYKDNVfU,N/A
1570,Wede Sewinet,2021,88,https://yageru.com/info.php?pID=1570&movNM=Wede Sewinet,https://yageru.com/images/yt_movies/hi_res/m1570.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Eden Shimelis"", ""profile_image"": ""https://yageru.com/images/artists/a157.jpg""}, {""name"": ""Birhanu Worku"", ""profile_image"": ""https://yageru.com/images/artists/a161.jpg""}, {""name"": ""Dawit Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a372.jpg""}, {""name"": ""Blen Yosef"", ""profile_image"": ""https://yageru.com/images/artists/a412.jpg""}]",TKKzy1zzvIE,N/A
1569,Mintamir,2021,42,https://yageru.com/info.php?pID=1569&movNM=Mintamir,https://yageru.com/images/yt_movies/hi_res/m1569.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Elias Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a396.jpg""}, {""name"": ""Meskerem Amare"", ""profile_image"": ""https://yageru.com/images/artists/a401.jpg""}]",XR32Ynospuw,N/A
1568,Loteriw,2021,53,https://yageru.com/info.php?pID=1568&movNM=Loteriw,https://yageru.com/images/yt_movies/low_res/m1568.jpg,"[{""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Zelalem Yitagesu"", ""profile_image"": ""https://yageru.com/images/artists/a189.jpg""}, {""name"": ""Mihret Belete"", ""profile_image"": ""https://yageru.com/images/artists/a371.jpg""}, {""name"": ""Lwam Mamay"", ""profile_image"": ""https://yageru.com/images/artists/a413.jpg""}]",5PJeE9pnnBE,N/A
1567,Dawit Ena Goliad,2022,81,https://yageru.com/info.php?pID=1567&movNM=Dawit Ena Goliad,https://yageru.com/images/yt_movies/hi_res/m1567.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Yeabsira Teklu (Abule)"", ""profile_image"": ""https://yageru.com/images/artists/a125.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}]",_I7s8wmIjDk,N/A
